Date,Author,Verified,Helpful,Title,review,Rating,Images,Videos,URL,Variation,Style
"Reviewed in the United States on March 30, 2022",Lonnie S,yes,-,Was exactly what I wanted,Was easy to assemble with 2 people. Instructions were spot on. After pricing redwood to build the planter I could get 2 of these planters for the price of one redwood planter. Already have vegetables growing,5,-,-,https://www.amazon.com/gp/customer-reviews/R1D9B1NZIZWH09/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on May 12, 2022",Amazon Customer,yes,-,Glad I bought this!,"Takes time to put together but not hard!  Much easier w two people, and suggest using a screw gun once you get the bolts started.",5,-,-,https://www.amazon.com/gp/customer-reviews/R1INEJIB2XC5JW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on May 15, 2022",Marley Mama,yes,-,Great planter,Nothing to dislike. Not too handy with tools; but I was able to assemble it without too much trouble. Was used to replant rose bushes.,5,-,-,https://www.amazon.com/gp/customer-reviews/RY00ZK16NS88T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on June 16, 2022",Caleb,yes,-,Nice garden!,Great material. Easy hardware. Going to buy another for next year so I can double it. Perfect garden.,5,-,-,https://www.amazon.com/gp/customer-reviews/R1O4PW020KX94E/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on June 13, 2022",FRANK,yes,-,BEST GARDEN BED EVER,"this garden bed was easy to install, easy to fill, and everything is growing fast.",5,-,-,https://www.amazon.com/gp/customer-reviews/R2JPOT4UKNPRQL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on June 17, 2022",Katie,yes,-,Works Great,This garden box works wonderfully.  Keeps my plants off the ground and safe from small animals.,5,-,-,https://www.amazon.com/gp/customer-reviews/R2CX4R7OW9YHH9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on May 27, 2022",Srsly,yes,-,Great container garden!,"I really liked this, so much that I bought two. Great size, easy to assemble, and a great height. Loving it.",5,-,-,https://www.amazon.com/gp/customer-reviews/R1WRJZS6EIZVZZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on June 16, 2022",DC,yes,-,Great value,This was a great product. Easy to assembly and garden is doing great!,5,-,-,https://www.amazon.com/gp/customer-reviews/R1PC9VMDR31AZA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on June 25, 2022",Amazon Customer,yes,-,Nice looking design.,Very sturdy design.  Looks great and easy on my back to use!,5,-,-,https://www.amazon.com/gp/customer-reviews/R3QZ94PBVZ0SND/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on April 19, 2022",Alex G,yes,-,Great quality for the price,We had a hard time finding an affordable garden bed. This one is huge and the least expensive we found for the quality. Happy with the purchase!,5,-,-,https://www.amazon.com/gp/customer-reviews/RCBLQU9U0V7IR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on May 9, 2022",Richard,yes,-,The Perfect above ground garden.,Our first time doing an above ground garden and this Item is perfect for what we were looking for.,5,-,-,https://www.amazon.com/gp/customer-reviews/R19KFM6TWH555W/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on June 15, 2022",Rebecca Stein,yes,-,This planter is very sturdy and well worth the price,I like the fact it was easy to assemble and well worth the price,5,-,-,https://www.amazon.com/gp/customer-reviews/R1NYEF7O1TA5CH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09KH63G7Q,Size: 6x3x2 FT（1PCS）
"Reviewed in the United States on May 7, 2022",wabjr705,yes,-,Happy purchase & will get another!,"80 bolts & nuts to affix, but sturdy and actually better built than than expected.  Will probably buy another.",5,-,-,https://www.amazon.com/gp/customer-reviews/R1P4MWB3X6FO04/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on March 28, 2022",Sglass22,yes,-,Great Product,I have been looking for the perfect raised garden bed. This one has a great design and is well built. I am looking forward to my spring vegetable garden.,5,-,-,https://www.amazon.com/gp/customer-reviews/R145WOTI3XJ0QU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on June 25, 2022",Nicholas,yes,-,Great garden box!,Very solid garden box! Holds a lot of dirt,5,-,-,https://www.amazon.com/gp/customer-reviews/R1A0P6U7YB2Y5J/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on April 19, 2022",Margie D.,yes,-,Will fit my need,"Didn't like having to put in so many screws and nuts, but in the end the project is real good",5,-,-,https://www.amazon.com/gp/customer-reviews/R27B4R2W3SQ9EM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09KH63G7Q,Size: 6x3x2 FT（1PCS）
"Reviewed in the United States on June 13, 2022",Joe ,yes,-,Raised garden bed Works great,Raised garden bed Works great Easy setup.,5,-,-,https://www.amazon.com/gp/customer-reviews/R2YLTCGJJFHIPI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on June 13, 2022",Bob  Kleinhans,yes,-,Easy assembly-durable,"Easy to assemble, very durable.  Just as described!",5,-,-,https://www.amazon.com/gp/customer-reviews/R1X1VX637ZZ7WY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on April 1, 2022",Baylee ,yes,-,Awesome planter for the money!!,Nice and big! Sturdy too!! Little taxing to put each screw in but worth it! Exactly what I wanted! I got 4!,5,-,-,https://www.amazon.com/gp/customer-reviews/R39HZ6EH41ZX37/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on June 30, 2022",Robert W. Blok,yes,-,Great Raised Garden Bed option,Great option in place of wood,5,-,-,https://www.amazon.com/gp/customer-reviews/R39KJD961GDKKD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on May 31, 2023",Natural Girl,yes,-,Junk and filmsy made,Junk - filmsy made - arrive all banged  up - returned,1,-,-,https://www.amazon.com/gp/customer-reviews/R1LBKBFL56GWDY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on March 31, 2022",Jesch ,yes,-,Easy to build,Easy to put together but tedious.Worth the moneyWe shall see if the soil gets too hot.,5,-,-,https://www.amazon.com/gp/customer-reviews/R3TOPVVMC791U5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on May 13, 2022",Brad Luffy,yes,-,Good looking garden box. I like the height.,Value is good. It looks good and seems to be well built.,5,-,-,https://www.amazon.com/gp/customer-reviews/R17A315T7MVP4J/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on March 29, 2022",Brianne Stednitz,yes,-,Good Quality,"I am putting my tomatoes in this. My husband put it together, and I will plant in it.",5,-,-,https://www.amazon.com/gp/customer-reviews/R25AKJIEGJTJYK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on June 15, 2022",roy z.,yes,-,Good for the price compared to others,Went together easily and is working well,5,-,-,https://www.amazon.com/gp/customer-reviews/R7O3Z15TONJAU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on April 21, 2022",Amazon Customer,yes,-,Raised garden bed,Great for raised beds. Cheaper and easier to build than wood. Saves on the knees!,5,-,-,https://www.amazon.com/gp/customer-reviews/R2PA5WO4ZA88SB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on January 28, 2022",DMF24,yes,-,Awesome raises garden!!,"Love this product, exactly what they advertised. Can’t wait for Spring to arrive to get things planted so the bunnies don’t get to them",5,-,-,https://www.amazon.com/gp/customer-reviews/R2AA55II3WDBXC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on March 29, 2022",Scott,yes,-,This is our second one,Easy to put together. Thin but NOT flimsy. Bought our first.last year. Impressed enough to purchase another. Great product,5,-,-,https://www.amazon.com/gp/customer-reviews/R1F2CNUQFHPEQS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on March 30, 2022",KatieP.,yes,-,Was good Fit,The product came as advertised was easy to put together and worked for my needs I recommended the product,5,-,-,https://www.amazon.com/gp/customer-reviews/R6ICXM0AXQG5U/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on February 20, 2022",BillBill,yes,-,Good value,Fairly easy to put together. They were as expected. Happy with my strawberry beds. However they did come a bit dented,5,"https://m.media-amazon.com/images/I/81SsreH7f0L.jpg , https://m.media-amazon.com/images/I/81SsreH7f0L.jpg , https://m.media-amazon.com/images/I/81hSw5v84YL.jpg",-,https://www.amazon.com/gp/customer-reviews/R12QJSZQ4Y5I9S/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on May 9, 2022",Nina Biggs,yes,-,Excellent product,This product came quick. Was easy to assemble and sturdy,5,-,-,https://www.amazon.com/gp/customer-reviews/R38M4W3PBUQS9R/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on March 3, 2022",Bernice,yes,-,Can't Beat this Product...,All the parts were there... the item instructions weren't bad...great item for price.... will order again from these people.,5,-,-,https://www.amazon.com/gp/customer-reviews/R299MW8VH6EICJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on January 22, 2022",Jerry G,yes,-,Jerry G,They are easy to assemble but it takes about 1.5 hours to put together. I’m satisfied with the product for now.,5,-,-,https://www.amazon.com/gp/customer-reviews/R37PZJQI0ZA60H/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on June 14, 2022",Terry Miller,yes,-,Perfect for a Vegetable garden,Perfect for a garden,5,-,-,https://www.amazon.com/gp/customer-reviews/R2MLBC99Y9GMWE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on April 24, 2022",Cheryl M.,yes,-,Great garden,Looks great instead of the old wooden garden beds. Seems sturdy.,5,-,-,https://www.amazon.com/gp/customer-reviews/R3B0W7MSRV8401/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on March 20, 2022",Tim,yes,-,Nice,Easy to assemble and sturdier than I thought it would be. Painted mine because of the glare.,5,-,-,https://www.amazon.com/gp/customer-reviews/R51DFVDSK71Q8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09KH63G7Q,Size: 6x3x2 FT（1PCS）
"Reviewed in the United States on December 14, 2021",Killian C.,yes,-,Perfect,This raised garden bed in perfect it's sturdy and easy to put together! I will definitely be buying another for my garden!,5,-,-,https://www.amazon.com/gp/customer-reviews/RNRPVZ91AL9SF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on May 1, 2022",William,yes,-,Works as described,Panels are extremely thin and tend to bow out,5,-,-,https://www.amazon.com/gp/customer-reviews/R1695ZWLCZK96A/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09KH63G7Q,Size: 6x3x2 FT（1PCS）
"Reviewed in the United States on April 18, 2022",Jeffrey N.,yes,-,Great Garden Bed,"Easy to assemble, fast shipping. Can’t wait to get gardening",5,-,-,https://www.amazon.com/gp/customer-reviews/RPZC47SI08EPC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on March 28, 2022",thom sarcinelli,yes,-,Easy to use. Deeper than most for deep rooted plants,Easy to assemble  sturdy. May need some additional support in the future,5,-,-,https://www.amazon.com/gp/customer-reviews/R1HJF0DMJ24SEB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on April 19, 2022",Lois,yes,-,Do not set up on a windy day,Use two people and it will go together smoothly,5,-,-,https://www.amazon.com/gp/customer-reviews/RZ153FOFX22GB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on April 18, 2022",Karen Weber,yes,-,Well made,"Very sturdy, going to enjoy planting vegetables in it.",5,-,-,https://www.amazon.com/gp/customer-reviews/RDVX3LZXQV0S5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on March 28, 2022",Fishes4sharks ,yes,-,Instant garden,There’s a lot of nuts and bolts but installation was a breeze.,5,-,-,https://www.amazon.com/gp/customer-reviews/RNEYMLBBIO6NK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09KH63G7Q,Size: 6x3x2 FT（1PCS）
"Reviewed in the United States on April 19, 2022",A Earwood,yes,-,Easy assembly,Product is good quality and easy to assemble.,5,-,-,https://www.amazon.com/gp/customer-reviews/R1JFG99GOR6B8J/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on May 16, 2023",ChristianChristian,yes,-,Rust,Product rusted through within a year.,1,"https://m.media-amazon.com/images/I/71Hg47zxuHL.jpg , https://m.media-amazon.com/images/I/71JLdgMY4TL.jpg , https://m.media-amazon.com/images/I/81p3QUJLdWL.jpg",-,https://www.amazon.com/gp/customer-reviews/R2J94WU2B13P5L/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on May 23, 2022",Gina RossGina Ross,yes,-,Love it!,-,5,https://m.media-amazon.com/images/I/91bHnUH06CL.jpg,-,https://www.amazon.com/gp/customer-reviews/R1FCN7W68C60MY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on January 10, 2022",Jodi,yes,-,Great product very easy to put together works great thank you,Puts together great product works great for planting the higher is perfect thank you,5,-,-,https://www.amazon.com/gp/customer-reviews/R2LAAJW7UZWJGF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on April 30, 2022",Robert Sohl,yes,-,Great product,"Easy to assemble, very sturdy",5,-,-,https://www.amazon.com/gp/customer-reviews/R1GCZBPLLP2M8E/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on January 23, 2022",Mohamed Belali,yes,-,Great product at an amazing price,"This raised bed is solid , easy to assemble and is esthetically pleasing",5,-,-,https://www.amazon.com/gp/customer-reviews/R6YMVKKI0UG60/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on March 29, 2022",Mansfield Turney,yes,-,A Perfect Addition,"Easy to assemble, mind the sharp edges.",5,-,-,https://www.amazon.com/gp/customer-reviews/RBAQMJP9MR3RI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09KH63G7Q,Size: 6x3x2 FT（1PCS）
"Reviewed in the United States on March 29, 2022",Burton K. Morey,yes,-,Great raised garden bed,It was very easy to assemble and get started.,5,-,-,https://www.amazon.com/gp/customer-reviews/R287RVJIU8YSGF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09KH63G7Q,Size: 6x3x2 FT（1PCS）
"Reviewed in the United States on February 20, 2022",TOM CRAVENS,yes,-,Cost effective great product,Easy to assemble however be sure to have a cordless drill/driver.,5,-,-,https://www.amazon.com/gp/customer-reviews/R2TQ2WXN95L8JG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
"Reviewed in the United States on June 25, 2022",David Lish,yes,-,Poor quality product. Not pleased at all,It was not very easy for one person assembly. The nuts and bolts provided were inferior and easy to strip. I bought my own nuts and bolts to save a tremendous amount of time on assembly. I rate it 2 out of 10,2,-,-,https://www.amazon.com/gp/customer-reviews/REW4H3X6D3LVK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09K3557Q8,B09K3557Q8,Size: 8x4x2 FT（1PCS）
